114;06:19;06:19;100;06:20;06:20;48;06:21;06:21;53;06:22;06:22;19;06:23;06:23;47;06:25;06:25;110;06:26;06:26;44;06:28;06:28;9;06:29;06:29;123;06:30;06:30;107;06:32;06:32;97;06:34;06:34;23;06:35;06:35;96;06:37;06:37;12;06:38;06:38;6;06:40;06:40;66;06:41;06:41;107;06:43;06:43;123;06:45;06:45;9;06:47;06:47;44;06:48;06:48;110;06:49;06:49;47;06:50;06:50;20;06:51;06:51;53;06:52;06:52;99;06:53;06:53;48;06:54;06:54;100;06:55;06:55;114;06:56;-1
114;06:39;06:39;100;06:40;06:40;48;06:41;06:41;53;06:42;06:42;19;06:43;06:43;47;06:45;06:45;110;06:46;06:46;44;06:48;06:48;9;06:49;06:49;123;06:50;06:50;107;06:52;06:52;97;06:54;06:54;23;06:55;06:55;96;06:57;06:57;12;06:58;06:58;6;07:00;07:00;66;07:01;07:01;107;07:03;07:03;123;07:05;07:05;9;07:07;07:07;44;07:08;07:08;110;07:09;07:09;47;07:10;07:10;20;07:11;07:11;53;07:12;07:12;99;07:13;07:13;48;07:14;07:14;100;07:15;07:15;114;07:16;-1
114;06:59;06:59;100;07:00;07:00;48;07:01;07:01;53;07:02;07:02;19;07:03;07:03;47;07:05;07:05;110;07:06;07:06;44;07:08;07:08;9;07:09;07:09;123;07:10;07:10;107;07:12;07:12;97;07:14;07:14;23;07:15;07:15;96;07:17;07:17;12;07:18;07:18;6;07:20;07:20;66;07:21;07:21;107;07:23;07:23;123;07:25;07:25;9;07:27;07:27;44;07:28;07:28;110;07:29;07:29;47;07:30;07:30;20;07:31;07:31;53;07:32;07:32;99;07:33;07:33;48;07:34;07:34;100;07:35;07:35;114;07:36;-1
114;07:19;07:19;100;07:20;07:20;48;07:21;07:21;53;07:22;07:22;19;07:23;07:23;47;07:25;07:25;110;07:26;07:26;44;07:28;07:28;9;07:29;07:29;123;07:30;07:30;107;07:32;07:32;97;07:34;07:34;23;07:35;07:35;96;07:37;07:37;12;07:38;07:38;6;07:40;07:40;66;07:41;07:41;107;07:43;07:43;123;07:45;07:45;9;07:47;07:47;44;07:48;07:48;110;07:49;07:49;47;07:50;07:50;20;07:51;07:51;53;07:52;07:52;99;07:53;07:53;48;07:54;07:54;100;07:55;07:55;114;07:56;-1
114;07:39;07:39;100;07:40;07:40;48;07:41;07:41;53;07:42;07:42;19;07:43;07:43;47;07:45;07:45;110;07:46;07:46;44;07:48;07:48;9;07:49;07:49;123;07:50;07:50;107;07:52;07:52;97;07:54;07:54;23;07:55;07:55;96;07:57;07:57;12;07:58;07:58;6;08:00;08:00;66;08:01;08:01;107;08:03;08:03;123;08:05;08:05;9;08:07;08:07;44;08:08;08:08;110;08:09;08:09;47;08:10;08:10;20;08:11;08:11;53;08:12;08:12;99;08:13;08:13;48;08:14;08:14;100;08:15;08:15;114;08:16;-1
114;07:54;07:54;100;07:55;07:55;48;07:56;07:56;53;07:57;07:57;19;07:58;07:58;47;08:00;08:00;110;08:01;08:01;44;08:03;08:03;9;08:04;08:04;123;08:05;08:05;107;08:07;08:07;97;08:09;08:09;23;08:10;08:10;96;08:12;08:12;12;08:13;08:13;6;08:15;08:15;66;08:16;08:16;107;08:18;08:18;123;08:20;08:20;9;08:22;08:22;44;08:23;08:23;110;08:24;08:24;47;08:25;08:25;20;08:26;08:26;53;08:27;08:27;99;08:28;08:28;48;08:29;08:29;100;08:30;08:30;114;08:31;-1
114;08:09;08:09;100;08:10;08:10;48;08:11;08:11;53;08:12;08:12;19;08:13;08:13;47;08:15;08:15;110;08:16;08:16;44;08:18;08:18;9;08:19;08:19;123;08:20;08:20;107;08:22;08:22;97;08:24;08:24;23;08:25;08:25;96;08:27;08:27;12;08:28;08:28;6;08:30;08:30;66;08:31;08:31;107;08:33;08:33;123;08:35;08:35;9;08:37;08:37;44;08:38;08:38;110;08:39;08:39;47;08:40;08:40;20;08:41;08:41;53;08:42;08:42;99;08:43;08:43;48;08:44;08:44;100;08:45;08:45;114;08:46;-1
114;08:24;08:24;100;08:25;08:25;48;08:26;08:26;53;08:27;08:27;19;08:28;08:28;47;08:30;08:30;110;08:31;08:31;44;08:33;08:33;9;08:34;08:34;123;08:35;08:35;107;08:37;08:37;97;08:39;08:39;23;08:40;08:40;96;08:42;08:42;12;08:43;08:43;6;08:45;08:45;66;08:46;08:46;107;08:48;08:48;123;08:50;08:50;9;08:52;08:52;44;08:53;08:53;110;08:54;08:54;47;08:55;08:55;20;08:56;08:56;53;08:57;08:57;99;08:58;08:58;48;08:59;08:59;100;09:00;09:00;114;09:01;-1
114;08:39;08:39;100;08:40;08:40;48;08:41;08:41;53;08:42;08:42;19;08:43;08:43;47;08:45;08:45;110;08:46;08:46;44;08:48;08:48;9;08:49;08:49;123;08:50;08:50;107;08:52;08:52;97;08:54;08:54;23;08:55;08:55;96;08:57;08:57;12;08:58;08:58;6;09:00;09:00;66;09:01;09:01;107;09:03;09:03;123;09:05;09:05;9;09:07;09:07;44;09:08;09:08;110;09:09;09:09;47;09:10;09:10;20;09:11;09:11;53;09:12;09:12;99;09:13;09:13;48;09:14;09:14;100;09:15;09:15;114;09:16;-1
114;08:54;08:54;100;08:55;08:55;48;08:56;08:56;53;08:57;08:57;19;08:58;08:58;47;09:00;09:00;110;09:01;09:01;44;09:03;09:03;9;09:04;09:04;123;09:05;09:05;107;09:07;09:07;97;09:09;09:09;23;09:10;09:10;96;09:12;09:12;12;09:13;09:13;6;09:15;09:15;66;09:16;09:16;107;09:18;09:18;123;09:20;09:20;9;09:22;09:22;44;09:23;09:23;110;09:24;09:24;47;09:25;09:25;20;09:26;09:26;53;09:27;09:27;99;09:28;09:28;48;09:29;09:29;100;09:30;09:30;114;09:31;-1
